id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
50	Kite_training/sunny/color_left/trajectory_0016/000204.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000204.PNG	0.999987	0.000335	0.002385	0.004423	0.506911	0.193985	3.285182
51	Kite_training/sunny/color_left/trajectory_0016/000208.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000208.PNG	0.999991	0.000316	0.001177	0.004055	0.536780	0.227225	3.295739
52	Kite_training/sunny/color_left/trajectory_0016/000212.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000212.PNG	0.999994	0.000140	0.000793	0.003390	0.577043	0.271505	3.304831
53	Kite_training/sunny/color_left/trajectory_0016/000216.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000216.PNG	0.999996	-0.000110	0.001284	0.002644	0.621873	0.321203	3.313195
54	Kite_training/sunny/color_left/trajectory_0016/000220.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000220.PNG	0.999994	-0.000270	0.002760	0.002297	0.664351	0.365065	3.321777
55	Kite_training/sunny/color_left/trajectory_0016/000224.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000224.PNG	0.999983	-0.000317	0.005229	0.002423	0.697796	0.401851	3.332013
56	Kite_training/sunny/color_left/trajectory_0016/000228.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000228.PNG	0.999963	-0.000177	0.008124	0.002918	0.715344	0.433785	3.345598
57	Kite_training/sunny/color_left/trajectory_0016/000232.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000232.PNG	0.999949	0.000411	0.009504	0.003370	0.713015	0.468581	3.363533
58	Kite_training/sunny/color_left/trajectory_0016/000236.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000236.PNG	0.999952	0.001515	0.008963	0.003657	0.700640	0.510847	3.383304
59	Kite_training/sunny/color_left/trajectory_0016/000240.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000240.PNG	0.999966	0.003146	0.006950	0.003249	0.691029	0.555369	3.400604
60	Kite_training/sunny/color_left/trajectory_0016/000244.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000244.PNG	0.999974	0.005317	0.004837	0.000588	0.692893	0.579088	3.409936
61	Kite_training/sunny/color_left/trajectory_0016/000248.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000248.PNG	0.999953	0.008029	0.002934	-0.004614	0.703922	0.583600	3.410253
62	Kite_training/sunny/color_left/trajectory_0016/000252.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000252.PNG	0.999877	0.010792	0.001419	-0.011298	0.719231	0.580527	3.401695
63	Kite_training/sunny/color_left/trajectory_0016/000256.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000256.PNG	0.999840	0.010982	0.000625	-0.014094	0.731304	0.593297	3.384206
64	Kite_training/sunny/color_left/trajectory_0016/000260.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000260.PNG	0.999906	0.007732	0.000326	-0.011280	0.739111	0.605147	3.361795
65	Kite_training/sunny/color_left/trajectory_0016/000264.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000264.PNG	0.999993	0.001437	0.000218	-0.003476	0.747328	0.587050	3.340214
66	Kite_training/sunny/color_left/trajectory_0016/000268.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000268.PNG	0.999988	-0.003670	0.000154	0.003202	0.765937	0.539566	3.327048
67	Kite_training/sunny/color_left/trajectory_0016/000272.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000272.PNG	0.999973	-0.005168	0.000152	0.005266	0.794445	0.488277	3.321762
68	Kite_training/sunny/color_left/trajectory_0016/000276.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000276.PNG	0.999989	-0.003381	0.000132	0.003142	0.826903	0.460759	3.320435
69	Kite_training/sunny/color_left/trajectory_0016/000280.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000280.PNG	0.999999	-0.001360	0.000074	0.000813	0.858286	0.457985	3.319008
70	Kite_training/sunny/color_left/trajectory_0016/000284.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000284.PNG	1.000000	-0.000675	0.000032	0.000323	0.887780	0.468046	3.316366
71	Kite_training/sunny/color_left/trajectory_0016/000288.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000288.PNG	0.999998	-0.001174	0.000023	0.001481	0.916912	0.478908	3.313649
72	Kite_training/sunny/color_left/trajectory_0016/000292.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000292.PNG	0.999997	-0.001131	0.000028	0.002109	0.947483	0.478900	3.312003
73	Kite_training/sunny/color_left/trajectory_0016/000296.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000296.PNG	0.999999	0.000491	0.000018	0.000899	0.979136	0.471972	3.310919
74	Kite_training/sunny/color_left/trajectory_0016/000300.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000300.PNG	0.999991	0.003699	-0.000002	-0.002161	1.010178	0.472125	3.308825
75	Kite_training/sunny/color_left/trajectory_0016/000304.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000304.PNG	0.999958	0.007212	0.000038	-0.005734	1.037283	0.488555	3.302112
76	Kite_training/sunny/color_left/trajectory_0016/000308.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000308.PNG	0.999943	0.008217	0.000154	-0.006864	1.056007	0.512863	3.286353
77	Kite_training/sunny/color_left/trajectory_0016/000312.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000312.PNG	0.999967	0.006341	0.000206	-0.005137	1.068350	0.521577	3.264480
78	Kite_training/sunny/color_left/trajectory_0016/000316.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000316.PNG	0.999996	0.002398	0.000110	-0.001430	1.079594	0.498256	3.242303
79	Kite_training/sunny/color_left/trajectory_0016/000320.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000320.PNG	0.999999	-0.000864	0.000009	0.001224	1.096015	0.455165	3.227421
80	Kite_training/sunny/color_left/trajectory_0016/000324.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000324.PNG	0.999994	-0.002868	-0.000016	0.002175	1.116408	0.405394	3.219242
81	Kite_training/sunny/color_left/trajectory_0016/000328.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000328.PNG	0.999992	-0.003699	0.000022	0.001708	1.138241	0.358837	3.215542
82	Kite_training/sunny/color_left/trajectory_0016/000332.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000332.PNG	0.999992	-0.003726	0.000058	0.001066	1.159449	0.318037	3.212744
83	Kite_training/sunny/color_left/trajectory_0016/000336.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000336.PNG	0.999995	-0.003049	0.000071	0.000584	1.179937	0.286438	3.209682
84	Kite_training/sunny/color_left/trajectory_0016/000340.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000340.PNG	0.999998	-0.001924	0.000066	0.000238	1.199971	0.266945	3.206342
85	Kite_training/sunny/color_left/trajectory_0016/000344.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000344.PNG	0.999999	-0.001140	0.000060	-0.000046	1.219475	0.258103	3.203284
86	Kite_training/sunny/color_left/trajectory_0016/000348.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000348.PNG	1.000000	-0.000846	0.000059	-0.000283	1.238436	0.256816	3.200885
87	Kite_training/sunny/color_left/trajectory_0016/000352.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000352.PNG	0.999999	-0.000969	0.000062	-0.000436	1.256852	0.261310	3.199346
88	Kite_training/sunny/color_left/trajectory_0016/000356.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000356.PNG	0.999999	-0.001049	0.000062	-0.000261	1.274753	0.277662	3.198423
89	Kite_training/sunny/color_left/trajectory_0016/000360.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000360.PNG	1.000000	-0.000913	0.000057	0.000333	1.292319	0.308664	3.197991
90	Kite_training/sunny/color_left/trajectory_0016/000364.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000364.PNG	0.999999	-0.000571	0.000047	0.001318	1.309906	0.354465	3.197995
91	Kite_training/sunny/color_left/trajectory_0016/000368.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000368.PNG	0.999998	-0.000228	0.000034	0.002079	1.328399	0.412670	3.198247
92	Kite_training/sunny/color_left/trajectory_0016/000372.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000372.PNG	0.999998	-0.000085	0.000023	0.002009	1.348366	0.481214	3.198610
93	Kite_training/sunny/color_left/trajectory_0016/000376.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000376.PNG	0.999999	-0.000129	0.000014	0.001123	1.369292	0.559547	3.199150
94	Kite_training/sunny/color_left/trajectory_0016/000380.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000380.PNG	1.000000	-0.000037	0.000011	0.000010	1.389533	0.628738	3.199676
95	Kite_training/sunny/color_left/trajectory_0016/000384.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000384.PNG	1.000000	0.000437	0.000014	-0.000873	1.407802	0.674993	3.199738
96	Kite_training/sunny/color_left/trajectory_0016/000388.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000388.PNG	0.999998	0.001295	0.000028	-0.001515	1.424048	0.699870	3.198775
97	Kite_training/sunny/color_left/trajectory_0016/000392.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000392.PNG	0.999996	0.002081	0.000049	-0.001674	1.438352	0.708176	3.196060
98	Kite_training/sunny/color_left/trajectory_0016/000396.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000396.PNG	0.999998	0.001977	0.000055	-0.000918	1.451153	0.703368	3.191459
99	Kite_training/sunny/color_left/trajectory_0016/000400.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000400.PNG	0.999999	0.000923	0.000036	0.000756	1.463945	0.678208	3.186398
100	Kite_training/sunny/color_left/trajectory_0016/000404.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000404.PNG	0.999998	-0.000387	0.000014	0.002142	1.478758	0.641122	3.182761
101	Kite_training/sunny/color_left/trajectory_0016/000408.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000408.PNG	0.999998	-0.001161	0.000012	0.001861	1.495815	0.610886	3.181268
102	Kite_training/sunny/color_left/trajectory_0016/000412.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000412.PNG	0.999999	-0.001356	0.000025	-0.000160	1.513024	0.596879	3.181208
103	Kite_training/sunny/color_left/trajectory_0016/000416.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000416.PNG	0.999995	-0.001163	0.000040	-0.003047	1.527874	0.602956	3.181988
104	Kite_training/sunny/color_left/trajectory_0016/000420.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000420.PNG	0.999990	-0.001122	0.000052	-0.004291	1.537667	0.619604	3.183151
105	Kite_training/sunny/color_left/trajectory_0016/000424.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000424.PNG	0.999993	-0.001330	0.000059	-0.003451	1.543969	0.638275	3.184854
106	Kite_training/sunny/color_left/trajectory_0016/000428.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000428.PNG	0.999997	-0.001539	0.000058	-0.001622	1.549592	0.650102	3.187357
107	Kite_training/sunny/color_left/trajectory_0016/000432.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000432.PNG	0.999998	-0.001182	0.000038	-0.001335	1.556365	0.650011	3.190534
108	Kite_training/sunny/color_left/trajectory_0016/000436.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000436.PNG	0.999996	-0.000179	0.000001	-0.002947	1.562536	0.646080	3.193538
109	Kite_training/sunny/color_left/trajectory_0016/000440.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000440.PNG	0.999980	0.001359	-0.000032	-0.006186	1.565576	0.647834	3.195374
110	Kite_training/sunny/color_left/trajectory_0016/000444.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000444.PNG	0.999962	0.002339	-0.000014	-0.008415	1.561308	0.658524	3.194542
111	Kite_training/sunny/color_left/trajectory_0016/000448.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000448.PNG	0.999964	0.002148	0.000034	-0.008156	1.549813	0.668267	3.191549
112	Kite_training/sunny/color_left/trajectory_0016/000452.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000452.PNG	0.999984	0.000858	0.000048	-0.005531	1.534874	0.662122	3.188242
113	Kite_training/sunny/color_left/trajectory_0016/000456.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000456.PNG	0.999996	-0.000178	0.000013	-0.002917	1.521617	0.635488	3.186527
114	Kite_training/sunny/color_left/trajectory_0016/000460.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000460.PNG	0.999997	0.000167	-0.000031	-0.002302	1.511074	0.598314	3.186133
115	Kite_training/sunny/color_left/trajectory_0016/000464.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000464.PNG	0.999991	0.001878	-0.000056	-0.003681	1.500438	0.565540	3.185220
116	Kite_training/sunny/color_left/trajectory_0016/000468.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000468.PNG	0.999979	0.003621	-0.000034	-0.005298	1.486640	0.544760	3.181338
117	Kite_training/sunny/color_left/trajectory_0016/000472.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000472.PNG	0.999978	0.003974	0.000015	-0.005277	1.468780	0.529133	3.173769
118	Kite_training/sunny/color_left/trajectory_0016/000476.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000476.PNG	0.999990	0.002886	0.000037	-0.003552	1.448816	0.504629	3.164438
119	Kite_training/sunny/color_left/trajectory_0016/000480.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000480.PNG	0.999998	0.001236	0.000017	-0.001241	1.429872	0.467929	3.155772
120	Kite_training/sunny/color_left/trajectory_0016/000484.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000484.PNG	1.000000	0.000222	-0.000006	0.000129	1.413715	0.428746	3.148968
121	Kite_training/sunny/color_left/trajectory_0016/000488.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000488.PNG	1.000000	-0.000071	-0.000018	0.000452	1.399071	0.395048	3.143096
122	Kite_training/sunny/color_left/trajectory_0016/000492.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000492.PNG	1.000000	0.000156	-0.000015	0.000082	1.384877	0.372065	3.137458
123	Kite_training/sunny/color_left/trajectory_0016/000496.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000496.PNG	1.000000	0.000453	0.000008	-0.000169	1.370658	0.359646	3.131748
124	Kite_training/sunny/color_left/trajectory_0016/000500.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000500.PNG	1.000000	0.000757	0.000052	-0.000190	1.356423	0.357125	3.125988
125	Kite_training/sunny/color_left/trajectory_0016/000504.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000504.PNG	0.999999	0.001058	0.000094	-0.000047	1.342184	0.360818	3.120061
126	Kite_training/sunny/color_left/trajectory_0016/000508.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000508.PNG	0.999999	0.001331	0.000058	0.000040	1.327997	0.360065	3.113450
127	Kite_training/sunny/color_left/trajectory_0016/000512.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000512.PNG	0.999999	0.001569	-0.000070	0.000025	1.314290	0.352725	3.105916
128	Kite_training/sunny/color_left/trajectory_0016/000516.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000516.PNG	0.999999	0.001718	-0.000182	-0.000036	1.301649	0.340170	3.097391
129	Kite_training/sunny/color_left/trajectory_0016/000520.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000520.PNG	0.999999	0.001655	-0.000032	-0.000017	1.290139	0.324978	3.088219
130	Kite_training/sunny/color_left/trajectory_0016/000524.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000524.PNG	0.999999	0.001362	0.000414	0.000096	1.278218	0.306044	3.079285
131	Kite_training/sunny/color_left/trajectory_0016/000528.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000528.PNG	0.999999	0.000916	0.000828	0.000211	1.263840	0.282958	3.071590
132	Kite_training/sunny/color_left/trajectory_0016/000532.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000532.PNG	1.000000	0.000511	0.000378	0.000103	1.246486	0.257911	3.065331
133	Kite_training/sunny/color_left/trajectory_0016/000536.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000536.PNG	0.999999	0.000178	-0.001068	-0.000261	1.231232	0.232221	3.058287
134	Kite_training/sunny/color_left/trajectory_0016/000540.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000540.PNG	0.999994	-0.000078	-0.003402	-0.000908	1.223940	0.206551	3.048071
135	Kite_training/sunny/color_left/trajectory_0016/000544.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000544.PNG	0.999979	-0.000224	-0.006101	-0.001968	1.229406	0.180079	3.033027
136	Kite_training/sunny/color_left/trajectory_0016/000548.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0016/000548.PNG	0.999953	-0.000239	-0.009004	-0.003482	1.249479	0.153927	3.012243
